Level	start_stop	Date	Time	DateTime	Day	Sunrise_dt	Sunset_dt
9.8	wait	2015-08-23	00:00:00	2015-08-23 00:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.71	wait	2015-08-23	00:06:00	2015-08-23 00:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.6	wait	2015-08-23	00:12:00	2015-08-23 00:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.5	wait	2015-08-23	00:18:00	2015-08-23 00:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.38	wait	2015-08-23	00:24:00	2015-08-23 00:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.26	wait	2015-08-23	00:30:00	2015-08-23 00:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.13	wait	2015-08-23	00:36:00	2015-08-23 00:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.0	wait	2015-08-23	00:42:00	2015-08-23 00:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.86	wait	2015-08-23	00:48:00	2015-08-23 00:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.72	wait	2015-08-23	00:54:00	2015-08-23 00:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.57	wait	2015-08-23	01:00:00	2015-08-23 01:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.41	wait	2015-08-23	01:06:00	2015-08-23 01:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.25	wait	2015-08-23	01:12:00	2015-08-23 01:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.09	wait	2015-08-23	01:18:00	2015-08-23 01:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.92	wait	2015-08-23	01:24:00	2015-08-23 01:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.75	wait	2015-08-23	01:30:00	2015-08-23 01:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.57	wait	2015-08-23	01:36:00	2015-08-23 01:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.4	wait	2015-08-23	01:42:00	2015-08-23 01:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.21	wait	2015-08-23	01:48:00	2015-08-23 01:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.03	wait	2015-08-23	01:54:00	2015-08-23 01:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.84	wait	2015-08-23	02:00:00	2015-08-23 02:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.65	wait	2015-08-23	02:06:00	2015-08-23 02:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.46	wait	2015-08-23	02:12:00	2015-08-23 02:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.27	wait	2015-08-23	02:18:00	2015-08-23 02:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.08	wait	2015-08-23	02:24:00	2015-08-23 02:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.88	wait	2015-08-23	02:30:00	2015-08-23 02:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.69	wait	2015-08-23	02:36:00	2015-08-23 02:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.49	wait	2015-08-23	02:42:00	2015-08-23 02:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.3	wait	2015-08-23	02:48:00	2015-08-23 02:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.1	wait	2015-08-23	02:54:00	2015-08-23 02:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.91	wait	2015-08-23	03:00:00	2015-08-23 03:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.71	wait	2015-08-23	03:06:00	2015-08-23 03:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.52	wait	2015-08-23	03:12:00	2015-08-23 03:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.33	wait	2015-08-23	03:18:00	2015-08-23 03:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.14	wait	2015-08-23	03:24:00	2015-08-23 03:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.96	wait	2015-08-23	03:30:00	2015-08-23 03:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.78	wait	2015-08-23	03:36:00	2015-08-23 03:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.6	wait	2015-08-23	03:42:00	2015-08-23 03:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.43	wait	2015-08-23	03:48:00	2015-08-23 03:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.26	wait	2015-08-23	03:54:00	2015-08-23 03:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.1	wait	2015-08-23	04:00:00	2015-08-23 04:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.94	wait	2015-08-23	04:06:00	2015-08-23 04:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.79	wait	2015-08-23	04:12:00	2015-08-23 04:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.64	wait	2015-08-23	04:18:00	2015-08-23 04:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.5	wait	2015-08-23	04:24:00	2015-08-23 04:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.37	wait	2015-08-23	04:30:00	2015-08-23 04:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.25	wait	2015-08-23	04:36:00	2015-08-23 04:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.14	wait	2015-08-23	04:42:00	2015-08-23 04:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.03	wait	2015-08-23	04:48:00	2015-08-23 04:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.94	wait	2015-08-23	04:54:00	2015-08-23 04:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.85	wait	2015-08-23	05:00:00	2015-08-23 05:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.77	wait	2015-08-23	05:06:00	2015-08-23 05:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.7	wait	2015-08-23	05:12:00	2015-08-23 05:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.65	wait	2015-08-23	05:18:00	2015-08-23 05:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.6	wait	2015-08-23	05:24:00	2015-08-23 05:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.56	wait	2015-08-23	05:30:00	2015-08-23 05:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.54	wait	2015-08-23	05:36:00	2015-08-23 05:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.52	earliest_start	2015-08-23	05:42:00	2015-08-23 05:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.51	latest_start	2015-08-23	05:48:00	2015-08-23 05:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.52	wait	2015-08-23	05:54:00	2015-08-23 05:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.53	wait	2015-08-23	06:00:00	2015-08-23 06:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.55	wait	2015-08-23	06:06:00	2015-08-23 06:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.59	wait	2015-08-23	06:12:00	2015-08-23 06:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.63	wait	2015-08-23	06:18:00	2015-08-23 06:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.68	wait	2015-08-23	06:24:00	2015-08-23 06:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.74	wait	2015-08-23	06:30:00	2015-08-23 06:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.81	wait	2015-08-23	06:36:00	2015-08-23 06:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.89	wait	2015-08-23	06:42:00	2015-08-23 06:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
1.97	complete_hike	2015-08-23	06:48:00	2015-08-23 06:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.06	wait	2015-08-23	06:54:00	2015-08-23 06:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.16	wait	2015-08-23	07:00:00	2015-08-23 07:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.27	wait	2015-08-23	07:06:00	2015-08-23 07:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.38	wait	2015-08-23	07:12:00	2015-08-23 07:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.49	wait	2015-08-23	07:18:00	2015-08-23 07:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.62	wait	2015-08-23	07:24:00	2015-08-23 07:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.74	wait	2015-08-23	07:30:00	2015-08-23 07:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
2.88	wait	2015-08-23	07:36:00	2015-08-23 07:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.01	wait	2015-08-23	07:42:00	2015-08-23 07:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.15	wait	2015-08-23	07:48:00	2015-08-23 07:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.3	wait	2015-08-23	07:54:00	2015-08-23 07:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.45	wait	2015-08-23	08:00:00	2015-08-23 08:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.6	wait	2015-08-23	08:06:00	2015-08-23 08:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.75	wait	2015-08-23	08:12:00	2015-08-23 08:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
3.91	wait	2015-08-23	08:18:00	2015-08-23 08:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.06	wait	2015-08-23	08:24:00	2015-08-23 08:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.22	wait	2015-08-23	08:30:00	2015-08-23 08:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.39	wait	2015-08-23	08:36:00	2015-08-23 08:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.55	wait	2015-08-23	08:42:00	2015-08-23 08:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.71	wait	2015-08-23	08:48:00	2015-08-23 08:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
4.88	wait	2015-08-23	08:54:00	2015-08-23 08:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.04	wait	2015-08-23	09:00:00	2015-08-23 09:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.21	wait	2015-08-23	09:06:00	2015-08-23 09:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.37	wait	2015-08-23	09:12:00	2015-08-23 09:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.54	wait	2015-08-23	09:18:00	2015-08-23 09:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.71	wait	2015-08-23	09:24:00	2015-08-23 09:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
5.87	wait	2015-08-23	09:30:00	2015-08-23 09:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.03	wait	2015-08-23	09:36:00	2015-08-23 09:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.2	wait	2015-08-23	09:42:00	2015-08-23 09:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.36	wait	2015-08-23	09:48:00	2015-08-23 09:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.51	wait	2015-08-23	09:54:00	2015-08-23 09:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.67	wait	2015-08-23	10:00:00	2015-08-23 10:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.82	wait	2015-08-23	10:06:00	2015-08-23 10:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
6.97	wait	2015-08-23	10:12:00	2015-08-23 10:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.12	wait	2015-08-23	10:18:00	2015-08-23 10:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.26	wait	2015-08-23	10:24:00	2015-08-23 10:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.4	wait	2015-08-23	10:30:00	2015-08-23 10:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.54	wait	2015-08-23	10:36:00	2015-08-23 10:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.67	wait	2015-08-23	10:42:00	2015-08-23 10:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.79	wait	2015-08-23	10:48:00	2015-08-23 10:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.91	wait	2015-08-23	10:54:00	2015-08-23 10:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.03	wait	2015-08-23	11:00:00	2015-08-23 11:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.14	wait	2015-08-23	11:06:00	2015-08-23 11:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.24	wait	2015-08-23	11:12:00	2015-08-23 11:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.34	wait	2015-08-23	11:18:00	2015-08-23 11:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.43	wait	2015-08-23	11:24:00	2015-08-23 11:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.51	wait	2015-08-23	11:30:00	2015-08-23 11:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.59	wait	2015-08-23	11:36:00	2015-08-23 11:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.66	wait	2015-08-23	11:42:00	2015-08-23 11:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.73	wait	2015-08-23	11:48:00	2015-08-23 11:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.79	wait	2015-08-23	11:54:00	2015-08-23 11:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.85	wait	2015-08-23	12:00:00	2015-08-23 12:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.89	wait	2015-08-23	12:06:00	2015-08-23 12:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.93	wait	2015-08-23	12:12:00	2015-08-23 12:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.97	wait	2015-08-23	12:18:00	2015-08-23 12:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.0	wait	2015-08-23	12:24:00	2015-08-23 12:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.02	wait	2015-08-23	12:30:00	2015-08-23 12:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.04	wait	2015-08-23	12:36:00	2015-08-23 12:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.06	wait	2015-08-23	12:42:00	2015-08-23 12:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.07	wait	2015-08-23	12:48:00	2015-08-23 12:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.07	wait	2015-08-23	12:54:00	2015-08-23 12:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.07	wait	2015-08-23	13:00:00	2015-08-23 13:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.07	wait	2015-08-23	13:06:00	2015-08-23 13:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.06	wait	2015-08-23	13:12:00	2015-08-23 13:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.05	wait	2015-08-23	13:18:00	2015-08-23 13:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.03	wait	2015-08-23	13:24:00	2015-08-23 13:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.01	wait	2015-08-23	13:30:00	2015-08-23 13:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.99	wait	2015-08-23	13:36:00	2015-08-23 13:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.96	wait	2015-08-23	13:42:00	2015-08-23 13:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.94	wait	2015-08-23	13:48:00	2015-08-23 13:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.91	wait	2015-08-23	13:54:00	2015-08-23 13:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.87	wait	2015-08-23	14:00:00	2015-08-23 14:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.84	wait	2015-08-23	14:06:00	2015-08-23 14:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.8	wait	2015-08-23	14:12:00	2015-08-23 14:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.76	wait	2015-08-23	14:18:00	2015-08-23 14:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.72	wait	2015-08-23	14:24:00	2015-08-23 14:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.68	wait	2015-08-23	14:30:00	2015-08-23 14:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.63	wait	2015-08-23	14:36:00	2015-08-23 14:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.59	wait	2015-08-23	14:42:00	2015-08-23 14:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.54	wait	2015-08-23	14:48:00	2015-08-23 14:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.49	wait	2015-08-23	14:54:00	2015-08-23 14:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.44	wait	2015-08-23	15:00:00	2015-08-23 15:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.39	wait	2015-08-23	15:06:00	2015-08-23 15:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.33	wait	2015-08-23	15:12:00	2015-08-23 15:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.28	wait	2015-08-23	15:18:00	2015-08-23 15:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.22	wait	2015-08-23	15:24:00	2015-08-23 15:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.17	wait	2015-08-23	15:30:00	2015-08-23 15:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.11	wait	2015-08-23	15:36:00	2015-08-23 15:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.05	wait	2015-08-23	15:42:00	2015-08-23 15:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.0	wait	2015-08-23	15:48:00	2015-08-23 15:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.94	wait	2015-08-23	15:54:00	2015-08-23 15:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.88	wait	2015-08-23	16:00:00	2015-08-23 16:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.83	wait	2015-08-23	16:06:00	2015-08-23 16:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.77	wait	2015-08-23	16:12:00	2015-08-23 16:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.71	wait	2015-08-23	16:18:00	2015-08-23 16:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.66	wait	2015-08-23	16:24:00	2015-08-23 16:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.61	wait	2015-08-23	16:30:00	2015-08-23 16:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.55	wait	2015-08-23	16:36:00	2015-08-23 16:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.51	wait	2015-08-23	16:42:00	2015-08-23 16:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.46	wait	2015-08-23	16:48:00	2015-08-23 16:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.41	wait	2015-08-23	16:54:00	2015-08-23 16:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.37	wait	2015-08-23	17:00:00	2015-08-23 17:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.33	wait	2015-08-23	17:06:00	2015-08-23 17:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.3	wait	2015-08-23	17:12:00	2015-08-23 17:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.27	wait	2015-08-23	17:18:00	2015-08-23 17:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.24	wait	2015-08-23	17:24:00	2015-08-23 17:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.22	wait	2015-08-23	17:30:00	2015-08-23 17:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.2	wait	2015-08-23	17:36:00	2015-08-23 17:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.18	wait	2015-08-23	17:42:00	2015-08-23 17:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.17	wait	2015-08-23	17:48:00	2015-08-23 17:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.16	wait	2015-08-23	17:54:00	2015-08-23 17:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.16	wait	2015-08-23	18:00:00	2015-08-23 18:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.16	wait	2015-08-23	18:06:00	2015-08-23 18:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.17	wait	2015-08-23	18:12:00	2015-08-23 18:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.18	wait	2015-08-23	18:18:00	2015-08-23 18:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.2	wait	2015-08-23	18:24:00	2015-08-23 18:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.22	wait	2015-08-23	18:30:00	2015-08-23 18:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.24	wait	2015-08-23	18:36:00	2015-08-23 18:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.27	wait	2015-08-23	18:42:00	2015-08-23 18:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.3	wait	2015-08-23	18:48:00	2015-08-23 18:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.34	wait	2015-08-23	18:54:00	2015-08-23 18:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.38	wait	2015-08-23	19:00:00	2015-08-23 19:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.42	wait	2015-08-23	19:06:00	2015-08-23 19:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.47	wait	2015-08-23	19:12:00	2015-08-23 19:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.51	wait	2015-08-23	19:18:00	2015-08-23 19:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.57	wait	2015-08-23	19:24:00	2015-08-23 19:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.62	wait	2015-08-23	19:30:00	2015-08-23 19:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.68	wait	2015-08-23	19:36:00	2015-08-23 19:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.73	wait	2015-08-23	19:42:00	2015-08-23 19:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.79	wait	2015-08-23	19:48:00	2015-08-23 19:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.86	wait	2015-08-23	19:54:00	2015-08-23 19:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.92	wait	2015-08-23	20:00:00	2015-08-23 20:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
7.99	wait	2015-08-23	20:06:00	2015-08-23 20:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.05	wait	2015-08-23	20:12:00	2015-08-23 20:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.12	wait	2015-08-23	20:18:00	2015-08-23 20:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.19	wait	2015-08-23	20:24:00	2015-08-23 20:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.26	wait	2015-08-23	20:30:00	2015-08-23 20:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.33	wait	2015-08-23	20:36:00	2015-08-23 20:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.4	wait	2015-08-23	20:42:00	2015-08-23 20:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.47	wait	2015-08-23	20:48:00	2015-08-23 20:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.54	wait	2015-08-23	20:54:00	2015-08-23 20:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.62	wait	2015-08-23	21:00:00	2015-08-23 21:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.69	wait	2015-08-23	21:06:00	2015-08-23 21:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.77	wait	2015-08-23	21:12:00	2015-08-23 21:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.84	wait	2015-08-23	21:18:00	2015-08-23 21:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.91	wait	2015-08-23	21:24:00	2015-08-23 21:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
8.99	wait	2015-08-23	21:30:00	2015-08-23 21:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.06	wait	2015-08-23	21:36:00	2015-08-23 21:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.14	wait	2015-08-23	21:42:00	2015-08-23 21:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.21	wait	2015-08-23	21:48:00	2015-08-23 21:48:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.28	wait	2015-08-23	21:54:00	2015-08-23 21:54:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.35	wait	2015-08-23	22:00:00	2015-08-23 22:00:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.42	wait	2015-08-23	22:06:00	2015-08-23 22:06:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.49	wait	2015-08-23	22:12:00	2015-08-23 22:12:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.55	wait	2015-08-23	22:18:00	2015-08-23 22:18:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.62	wait	2015-08-23	22:24:00	2015-08-23 22:24:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.68	wait	2015-08-23	22:30:00	2015-08-23 22:30:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.73	wait	2015-08-23	22:36:00	2015-08-23 22:36:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
9.79	wait	2015-08-23	22:42:00	2015-08-23 22:42:00	235	2015-08-23 06:15:19	2015-08-23 20:08:00
